stellar_mass	orb_period	planet_mass	env_mass
0.68	-39.50883577331013	-1.3169285776805717	-1.0823181403804951
1.02	-41.88022247102162	-3.3074508369014253	-1.0610893290204613
1.19	-47.191316632936235	-1.6756825170487875	-1.1977551993948403
1.09	-19.21186928969064	-3.633935403156524	-1.1922079575995157
1.23	-49.77100917560766	-2.2661688774381057	-1.0801994560370036
0.31	-27.358662896706385	-6.633486187695079	-1.1621279902836237
1.03	-38.515049273024566	-4.863105793686209	-1.0195316065572502
1.0	-49.893139876532274	-0.5319742020938539	-1.2168651080454325
1.0	-48.674722131905185	-10.397646526840047	-1.187425514984989
0.96	-48.84616699010693	-2.0362916879481636	-1.2988938559423133
0.48	-42.402168549354876	-2.8860837580424588	-1.0903884352829596
0.54	-24.99759102954073	-4.069463477363944	-1.0251048830280167
1.04	-15.696282289794006	-4.796769238112475	-1.3293007338059442
1.01	-12.486061305024695	-6.234771114587314	-1.3288998649082175
1.1	-16.353977905932524	-7.592922400206399	-1.0116310232421852
1.31	-40.62197029663873	-4.303328899055133	-1.2451225425397445
0.48	-45.77585034854625	-1.8440791175559172	-1.3181693247381483
1.11	-25.862539326429147	-6.458772462409016	-1.0549200101206788
1.19	-11.407692469335192	-1.745586511135167	-1.1604001416787948
0.98	-46.15213825714218	-5.092597327588074	-1.263647747832685
1.17	-43.627782422900914	-5.0723850394630245	-1.1974801571559537
0.42	-36.50921975911949	-2.1061143493797947	-1.2656507089591533
1.09	-11.86207971536926	-5.625105181499941	-1.3180104811783553
0.82	-40.757757903983986	-4.002152938069175	-1.2369032672413665
1.07	-12.778323859698734	-2.816051487392312	-1.0713118701814577
0.93	-22.845789445659726	-0.6992216789227051	-1.1698741272448647
0.46	-26.1550085980523	-3.354134150995847	-1.3256088223574949
0.8	-45.18978277965683	-3.4364294757945357	-1.242988339710198
1.15	-43.426491426710825	-6.06331556204808	-1.0384287115244655
0.86	-30.181593061642687	-1.625835583105626	-1.27327284370934
0.86	-27.141146048687244	-4.8083927274774725	-1.2575899656021514
0.34	-43.86960493650777	-1.7629495006385323	-1.2599236735251054
1.2	-18.605732150138152	-1.967053870901743	-1.0922544884308794
0.91	-37.956245852048774	-3.402043596386852	-1.1711616299469076
1.03	-28.438112159304687	-4.205137203349562	-1.1803335380299156
1.02	-31.659367961070856	-2.1077465609794905	-1.2215292727149516
0.67	-27.545490069711718	-3.2603238101874683	-1.022150299800067
0.81	-14.917093448348847	-3.5277324939619774	-1.2567905517285463
1.11	-23.596548866531613	-5.432529895653705	-1.3144131438261168
0.99	-46.462465922797136	-9.364460039707751	-1.1546850953599235
0.88	-25.28376527168661	-3.158845289022552	-1.103897180880962
0.19	-37.15632039670862	-0.9899788500621611	-1.3007349537906063
0.49	-42.50196723174018	-3.3443276428466904	-1.2467285938072077
1.12	-32.116712467048124	-2.6043952526070795	-1.2083748578946545
1.04	-35.88534718740256	-3.1891428356414537	-1.1859822681629575
0.13	-48.84569127346714	-3.8964183059356188	-1.1008408881233953
0.92	-14.913315948824092	-7.763832030711054	-1.0701674728539745
1.06	-44.70256106182683	-6.300009009568378	-1.287073878486714
1.02	-39.30546636375329	-6.584522828998816	-1.2467419040673409
0.98	-21.395408307776215	-5.907936995976959	-1.0347316674705076
0.77	-42.37404438335706	-3.4739123124048534	-1.0262757444412423
0.93	-39.864117141725586	-1.1417447856980978	-1.155443454243604
1.07	-32.72901734173887	-2.533634637693245	-1.2671488492052567
1.07	-18.501788680104468	-3.5772887801401825	-1.1859141142558896
0.85	-10.86425404566343	-4.388144284066388	-1.1180400550419503
0.94	-41.706166874738244	-0.20218975304648834	-1.0388572982385675
0.97	-18.078155074923355	-5.220172667341214	-1.3486930229306364
0.78	-38.224893846384646	-2.9579799025011457	-1.2044909639468722
1.02	-23.166313141071488	-1.7396689243710504	-1.1729384491349581
1.0	-30.83085513765505	-3.687026962494911	-1.1366704690472922
0.74	-45.61375151327876	-3.23341058196198	-1.0468982274195247
0.92	-16.768690778907022	-1.9044743033368023	-1.1973047620798296
0.79	-45.44014120341461	-5.235701127048109	-1.1938896783437112
0.98	-24.59849340744787	-1.9867723832941704	-1.2170605320472214
0.65	-18.37493943431495	-4.9072731973488555	-1.0189604649456956
0.83	-38.33756534235752	-4.307959340188235	-1.2052164273566301
0.1	-39.98547883865571	-2.8714694598386066	-1.0927025890838662
0.53	-36.269672837886645	-2.683358144444025	-1.229628223796807
0.92	-36.97856439875835	-6.128345223515049	-1.3249430277147307
0.96	-34.09920101522573	-6.908978299101397	-1.1418017282394657
0.74	-25.29839519493028	-8.568208028850968	-1.084116084500337
0.78	-37.98998996553643	-7.236993560854106	-1.065997202946448
1.2	-45.90505402767499	-0.8913280058475133	-1.0328624662044898
1.06	-32.05460454420192	-1.944166997591847	-1.243862480203227
0.96	-34.8155618352914	-6.7557401058980915	-1.0224513237649837
0.95	-48.14721830281461	-0.5549541515446113	-1.2378435184444203
0.79	-23.31293683539461	-7.421145944933368	-1.2673181541334826
1.01	-38.59650881322554	-4.758825063767704	-1.1213283523116726
0.58	-30.7260275597503	-0.9756313437715614	-1.011991357707111
0.85	-33.935729779698484	-4.093251403292308	-1.0298257230044272
0.99	-36.34724542181212	-0.7303288052160356	-1.1744087803584364
0.8	-40.184867499952766	-2.11108077833409	-1.1231744050683425
0.63	-10.952307480695481	-3.5904580985479804	-1.3214142465021437
0.9	-48.996410759591654	-4.047985962447628	-1.0112647869632605
1.02	-46.25723008960678	-4.0300438732788635	-1.0109143687793094
1.0	-35.79789491950747	-1.5860937853263715	-1.027751743312009
1.03	-38.41223563762469	-3.845212319803778	-1.3496775787250554
0.99	-49.16147946494561	-5.265388401670925	-1.2489136084562422
1.18	-32.18378403275761	-1.2731984642462544	-1.2578195313928209
0.87	-25.836082230976558	-6.919491429713803	-1.2844620086819685
0.47	-22.714935142739925	-4.347214252892763	-1.0678024184621568
0.92	-11.44362287967935	-1.7770337764375044	-1.0183272624864605
1.03	-12.583607700538483	-2.414369247369163	-1.1277102662194276
1.26	-40.799704263906484	-4.432773932578211	-1.3084989562650848
1.04	-17.153566453874568	-4.936930959183189	-1.1096352396466345
0.95	-34.20110889926414	-0.9434706502863416	-1.0684291824204428
1.15	-14.745067544756033	-1.0215681379396169	-1.2435738537537788
0.69	-13.172903335900168	-3.505095996220797	-1.136926098646066
1.05	-43.11797787003012	-4.825460084023641	-1.0634382256949706
1.14	-38.717248539351246	-3.8725619617632274	-1.109571964116975
1.1	-41.15606215760827	-3.8858812124805278	-1.329934605103764
1.01	-37.05154238681482	-9.288585918424127	-1.088401234946254
0.79	-49.727676805622295	-2.4740946754297837	-1.281253154748668
1.02	-37.64361489373672	-3.437149652056763	-1.288131604612406
0.88	-38.02409057771986	-2.1079188981131898	-1.2308532458330044
1.31	-31.77394240005512	-0.7613638214326818	-1.2859026877497517
0.63	-37.326374927974754	-4.222142253623579	-1.2398997864824293
1.11	-19.661105889187425	-3.2593419265502863	-1.015715546253058
0.97	-43.7489791532965	-3.848038651608319	-1.2244068220291027
1.18	-22.314831001497694	-4.225734012175868	-1.0334649107326888
0.39	-30.51154142478812	-3.3974625790311785	-1.0952876472919295
0.45	-28.848998832595978	-6.867213383290844	-1.0732128821336
1.03	-15.870892913094776	-4.255275194872334	-1.2346018744303109
0.95	-34.771627741542574	-4.898270489553518	-1.0672981238543093
0.82	-29.691836365082178	-4.0902416751106205	-1.0863298182174719
1.0	-16.84928473740883	-1.6438601823362446	-1.237193448813341
0.7	-29.06367129634358	-3.9113042935724205	-1.085556294892432
0.86	-35.152272490097005	-5.678204006752134	-1.1123263844177718
1.02	-42.588432887739614	-2.170309412844586	-1.2913376690970042
1.19	-38.430405187237774	-4.965199346355574	-1.2021945297266574
0.97	-20.599280998221214	-4.272256103444617	-1.1821619525846505
1.15	-26.239254068397933	-3.944942499352699	-1.32771620277537
0.97	-13.352872585954252	-4.589827172466416	-1.3050904569174504
1.01	-13.389493581567766	-2.136606638446583	-1.016856651298579
0.88	-36.82991621112875	-4.674989033578356	-1.1941325481072864
0.74	-13.2435991922037	-4.6342685464113185	-1.058089098168981
0.82	-25.874355770235805	-3.9058819962091516	-1.1808262928109723
0.78	-27.399587931292263	-4.177447439186648	-1.0923762737230747
0.98	-30.8511752405046	-6.11770010550102	-1.3145351120963382
0.75	-20.337999073619073	-5.396663262567101	-1.0103577289509245
1.08	-34.957164086316794	-3.2090649385617738	-1.1084173662854209
0.52	-46.5614670144374	-1.9027168029225157	-1.1572153847367166
0.81	-32.48785135454865	-2.2540723014554924	-1.14235974195128
0.47	-48.42802725823785	-0.26376142948869785	-1.106008635376775
1.03	-18.26645743018837	-2.597228843385822	-1.1491587477611167
0.92	-11.747513824934131	-1.437537030539244	-1.224936346588786
1.16	-32.269004861225326	-1.3362731397645258	-1.3273267127862365
1.09	-25.21094582998442	-2.8978397478357403	-1.0455908795240723
0.96	-24.017509182719238	-6.605478945863174	-1.050852700923287
0.7	-28.371093690135595	-0.3634247314355389	-1.0639410305715158
1.09	-29.77358068355423	-6.411032180487564	-1.1515545494053834
0.75	-44.30750962348756	-5.852140406793074	-1.0127020678455425
0.69	-49.84191593446758	-1.2395273586036026	-1.0257965171798709
1.0	-29.856651820467373	-3.4434982083873047	-1.2223506471361978
0.65	-47.08523718593823	-2.1884341282249777	-1.1707964758676577
0.91	-45.322698733073054	-4.958848680052374	-1.0786171270903826
1.35	-28.125488259341182	-2.7368132899699624	-1.240575791617095
1.22	-12.980763270915405	-0.5857391366879026	-1.2345066957672022
1.03	-15.813894014462214	-3.2998121234852125	-1.3171885545187252
0.99	-17.886826117944054	-1.637881811623347	-1.3242405470953358
1.22	-11.051085977739938	-2.877998251219308	-1.0797098811526182
0.88	-30.292134703464573	-3.9536891961242016	-1.33930239108903
0.77	-30.668255901885978	-3.3932448033186358	-1.2720165595761606
0.55	-10.781513160793587	-5.550328002840862	-1.2256126853420763
1.02	-42.27603610932297	-2.4070804310740876	-1.232783818289053
1.2	-28.861956504984235	-4.074285364390221	-1.026507743061907
0.94	-40.19408797423765	-2.615783743515361	-1.3235482240820313
1.14	-44.177401597859486	-1.7022050764875474	-1.0522023490404413
0.93	-36.950517821261656	-3.0492948418298926	-1.2935680514952892
1.02	-17.647719126941904	-1.1365599299659674	-1.0320166203708325
0.97	-21.792826403956834	-6.018348812849216	-1.0486328287213247
0.67	-30.210782574706187	-7.394149356648431	-1.0587712032709502
0.82	-39.13034643015769	-4.244897287889773	-1.0381647361188628
1.14	-39.96647900057633	-2.3019125085978787	-1.1710607758110771
0.98	-19.752109781824096	-3.4026781427609887	-1.0610702253267499
1.03	-32.049273508968604	-7.892720424093474	-1.24900957804896
0.84	-23.853204467627936	-3.066899942432941	-1.206558101696245
0.67	-27.42078717316954	-2.439728655921832	-1.333749208260513
1.06	-38.3620020497717	-2.1351759933323753	-1.2509467497725746
1.03	-17.557561847491133	-0.2727950380802381	-1.1200759762916257
1.06	-24.222172189365388	-7.325678372790826	-1.0958886876053044
0.8	-10.768366323639235	-2.3803224873879794	-1.1578822422778934
0.43	-17.534190629376106	-6.284045732780052	-1.0289880584344953
0.75	-35.979591650205194	-1.8487318396279955	-1.3266881392100274
0.54	-25.37550243305912	-2.8731717626373032	-1.0850480627525232
1.05	-32.20911659760439	-1.0571646483528654	-1.31916080922341
1.24	-45.35100099965033	-1.0155944996148265	-1.0575931314264018
0.96	-19.525532096757185	-2.375986040097364	-1.1188919994739313
0.47	-17.611041682790464	-4.443523172364436	-1.2465432635885532
1.2	-34.28294255720937	-2.578360784383504	-1.3413787564861301
0.84	-23.63988418035941	-6.943354441860121	-1.3412153125191524
0.93	-25.21088128048391	-5.706089908435972	-1.2225892860729577
0.5	-42.91148476181467	-4.105595504396309	-1.3307763149740046
1.28	-27.527334509266552	-3.0831751620190575	-1.0708907237906506
0.93	-46.08055566240468	-2.5930631472984706	-1.3230350389002006
1.11	-16.426568126707405	-5.449456996029816	-1.2431545530840453
0.55	-34.68417324231938	-5.380186951001805	-1.0165432487722637
1.14	-11.901955618983564	-8.108279093021205	-1.0166984098824763
0.62	-49.82895376982596	-2.231185987374203	-1.3162401021777532
0.43	-27.638466891962192	-1.8827002992683548	-1.1172607423719725
1.01	-45.109930525299625	-4.62176925478592	-1.257004447112584
0.73	-28.603297952918957	-4.730287703493735	-1.1634875130883169
0.83	-39.193095000847904	-3.857770967107354	-1.1066268022056556
0.82	-48.15197637244121	-3.5738940840817355	-1.1856031307434118
0.68	-18.209795138951396	-4.950811004840513	-1.1997943117589454
1.08	-38.00923806088701	-4.2829489063168245	-1.1379686951266075
0.94	-18.175823312205473	-5.056818817388452	-1.1136828368273897
1.09	-35.51098532714881	-5.954315131027611	-1.162872759611909
0.94	-17.720249459183815	-5.056710616859809	-1.0938522775510104
1.0	-40.02020701735417	-2.311994266466237	-1.2920489708714016
0.54	-35.66869706535114	-4.196418465879129	-1.051993255201451
0.95	-28.346897502585875	-4.325107746686927	-1.2192552837770165
0.43	-10.029158702129152	-2.472404396932932	-1.2537885951872345
1.01	-39.07875936699952	-5.789568937774115	-1.2157709629269904
0.88	-29.300396046178918	-4.196223383288698	-1.204737905728592
0.48	-46.099275720727896	-2.498411911156528	-1.2152633404925834
1.01	-37.91774941259982	-2.513533044571326	-1.3326941411701398
1.28	-25.43188472301057	-4.957425061505822	-1.1958457728824683
0.98	-37.018691898503555	-2.9592030448641893	-1.0795464767668335
1.02	-28.639518553886937	-6.808276517707366	-1.1365920265402638
0.85	-21.8998646237473	-6.793053656892139	-1.1826689989059775
1.35	-29.555141206709425	-1.5977062463420149	-1.3374190561049
1.03	-23.423049304701998	-6.567620852725133	-1.3470170567056794
0.81	-40.8334943745963	-3.8663545043892036	-1.043178467170271
1.02	-30.61001417486539	-5.955625561457713	-1.2730242517845036
0.51	-30.86000715735661	-2.4279794603751643	-1.2795403540761432
1.08	-26.81740840883041	-3.3734321262794875	-1.3400798626722528
0.62	-42.48743152076994	-1.9132394871768468	-1.2320488051520477
1.1	-19.954705039403017	-3.717030263487798	-1.2223685430827524
0.44	-11.107919546665821	-3.3358364409444823	-1.278883931908782
0.92	-12.585791114133658	-4.583959347549173	-1.332321564796152
1.03	-36.17722093717906	-2.5253780927717013	-1.0249842128256015
0.33	-27.462169931098774	-2.0394884880630135	-1.1909636099965673
0.88	-43.59441382944011	-2.8690177494633033	-1.0470709373220677
0.95	-48.757966653199006	-3.6562013793265846	-1.0336128343758495
0.6	-33.93799711369844	-2.692558102773525	-1.09754474271822
0.71	-32.81400416140748	-4.580308723897986	-1.2077655114645651
1.2	-49.947068780754684	-4.280479629835846	-1.326897576819979
1.0	-41.515824050225504	-0.6069255243794651	-1.1426231105823095
1.09	-22.984374124615098	-4.982746804011043	-1.0748899941710628
0.93	-37.11208629820552	-3.112964280181828	-1.1583586614445271
0.38	-32.41410137269137	-2.6204638010801307	-1.346686661891227
1.15	-40.84591924949992	-5.0004310634424725	-1.0310721851030613
0.97	-38.63465763813251	-2.2055343531874207	-1.0467340934834288
0.8	-40.86416206269159	-2.8486777505255985	-1.111138329957666
0.89	-24.655861830729684	-6.096959541364349	-1.1336774817682689
0.99	-35.5941411305961	-1.4588971755229576	-1.1062938553682105
0.91	-40.564112452307555	-3.367650862682051	-1.1944702434457704
1.15	-40.86802091413712	-3.767335628945422	-1.144231531897549
0.81	-29.545123318766116	-1.7594657655792518	-1.3247222564749133
0.74	-32.360033750199776	-3.094513282099708	-1.325348185255093
0.84	-19.17553552101182	-3.386464933495891	-1.1478370642527183
1.05	-20.017944955135395	-4.92865329116632	-1.1323089179102128
0.46	-36.459414913734705	-2.8640392450146006	-1.133217891164996
0.96	-29.785820560896173	-5.56543975399804	-1.3482483496134459
0.96	-20.535873703822762	-2.566006325339461	-1.158638669911098
1.11	-34.97032665452502	-1.4144243448362612	-1.3377911006234595
0.56	-19.91151143709029	-4.667087119494941	-1.0276458518681244
1.01	-44.09192611117894	-4.119202009939081	-1.186503752783942
0.82	-24.093686248575704	-1.3134164228120835	-1.2579758314463623
0.86	-25.27925265536338	-2.0731974717772004	-1.0943116148744727
0.85	-41.06370763127117	-2.3050320302365774	-1.1350238604540626
1.0	-27.009574392340937	-8.077924425836997	-1.164436371350064
0.97	-26.539749592979383	-3.7928863722343804	-1.1556210383686738
1.05	-12.721122108838564	-3.5660113960438977	-1.088125836355401
0.95	-35.39140593016114	-3.1067160345617957	-1.1097527330779327
1.06	-29.57273337059582	-0.7721573362653766	-1.0421422864238084
0.47	-36.59143236179233	-4.404758564138481	-1.1259483134188224
0.56	-10.770954604233008	-5.014658481242991	-1.1786580163354914
0.95	-33.30330606444713	-6.505293587914208	-1.050302379596188
1.06	-29.631632494599856	-2.4914604216506087	-1.0802600724395401
0.62	-40.24863963878746	-1.7645903353169843	-1.0616262128120797
0.76	-39.926279381271215	-3.7525367273358734	-1.3395947743712675
0.81	-38.95271224757636	-6.106412291940625	-1.0209241638824356
1.07	-36.19374983749957	-4.217767814424547	-1.1392984517913771
1.19	-29.76086089750774	-2.6737406198332665	-1.3148528152348122
1.02	-34.194099566653925	-3.8187657471409233	-1.0992299942092594
0.85	-48.6262890990719	-6.005673208822782	-1.2085656445247384
0.34	-31.419747692352246	-9.574983125440111	-1.217279387809048
1.03	-47.427353371497446	-3.723573367059794	-1.2010172323490569
0.48	-35.779506122682605	-4.704920646352578	-1.2720507825883405
0.88	-10.601238384190417	-2.586898906597114	-1.2749298363483756
1.16	-27.38303524290337	-3.5533968335670685	-1.0758930170976058
0.47	-20.39719618901428	-3.2002854014648805	-1.1815106531842712
1.32	-45.87204541213326	-2.9614430960214273	-1.215386159515238
0.82	-44.60363773937563	-2.9616444641918966	-1.2843555497416557
0.88	-49.340078334072366	-1.1805977776834236	-1.0851545302313774
0.73	-45.383649378480364	-1.475757069427568	-1.1524502123191782
1.11	-11.559630470156108	-1.8603616928729838	-1.0330992668625454
1.05	-26.181980531499327	-7.051469864144716	-1.2390118077979668
1.05	-23.95796225153728	-5.606289294457411	-1.3436198112933937
1.3	-14.19749524119383	-2.2770400063782796	-1.1532163787749743
0.79	-37.20537705341381	-11.099340539380002	-1.1954505333096705
0.86	-17.53166097630668	-7.566695363556942	-1.324640348513063
1.01	-32.0457050741221	-5.230734406185475	-1.296921199842541
1.06	-39.87556778670221	-5.275403567896395	-1.287902616552158
1.07	-47.491267295527116	-1.8337584117721981	-1.187356257112372
1.0	-26.1710194014858	-3.7457099932562175	-1.1214120381615327
1.01	-36.40451945022628	-5.588836191977221	-1.0662206454262124
1.02	-11.440265891138885	-4.1254921811254635	-1.2120329842955906
0.96	-22.206705846707973	-2.8146860516803867	-1.096907961117198
0.89	-23.254888207404697	-5.943031988855557	-1.045014886105644
1.15	-41.99923584641304	-7.303274081474237	-1.2146344416510222
1.23	-20.37698532070843	-1.6703013152072683	-1.2586487229539474
1.18	-33.92485309168151	-4.290845089832601	-1.1678045806312796
0.92	-43.82687869812097	-2.496487149539349	-1.1417290965097988
0.82	-44.272992802429954	-5.016102121920195	-1.274997940585395
0.97	-38.06989095603819	-2.507653693372466	-1.328353032512788
1.02	-47.59049294816974	-6.4374358081146035	-1.2848350667579307
1.18	-44.45092803840356	-6.218903196248674	-1.1556062794768485
1.03	-14.6933233919947	-6.193699976898399	-1.0516572822919108
1.02	-34.38299863275467	-2.2429785180429618	-1.2711169835283578
0.89	-29.848011315970453	-0.7878891196613095	-1.1719030230210883
0.82	-14.88239689464201	-5.990922459462215	-1.028091815842516
0.3	-46.05292839741668	-2.9110213219921124	-1.2256742248675272
0.94	-43.661417278110406	-4.232050745318525	-1.1575333279600069
0.92	-33.5251737838974	-3.5804065199537756	-1.127954310839243
0.9	-47.358267908184416	-4.379035061077717	-1.070337608670451
1.04	-30.73015833444019	-4.459795934265227	-1.3394583302603644
0.95	-24.84478801495428	-4.603997100986275	-1.308882843324007
0.83	-29.29809730991493	-3.7657970162357786	-1.1264681593872699
0.89	-46.84074707166456	-4.282868753404261	-1.175327710498318
0.67	-35.55139717039679	-0.654605321204665	-1.3248573680158409
0.82	-23.273194095555205	-2.119090733418143	-1.150882212500432
0.9	-35.07535692614513	-8.465576365001917	-1.1674511085674333
0.99	-33.77572746631375	-3.216268990120877	-1.3270159699153992
0.81	-19.732753304587757	-7.685044417103763	-1.054597342656395
1.16	-14.183605487402517	-4.031533843610241	-1.2518140819147159
0.94	-28.924374194041004	-1.8487469991978924	-1.2938380172105242
0.67	-45.22826537102955	-4.760615370124127	-1.0748032775214293
0.98	-41.1788579693429	-3.461349216689368	-1.1544167199664443
0.65	-48.10629137091328	-2.5004208703495383	-1.095308301684
0.98	-18.075229004402456	-1.7667598237284121	-1.0723937886587231
0.99	-47.396249795975976	-6.0037799836636685	-1.2977850030366753
0.75	-16.998404049858703	-4.879371921237072	-1.3148719324190836
0.85	-18.978242142194958	-2.1450655910650336	-1.188546787823094
1.06	-26.138341604455768	-1.6264821026008862	-1.3282495531588732
0.93	-39.57265874372096	-3.1095680654645386	-1.218665953190721
0.91	-18.84865986377811	-3.1729386081768363	-1.1616343074026019
0.87	-32.495769955509424	-4.226229938736119	-1.192574532503538
1.06	-46.1951673918044	-7.4273655766933	-1.3090843022971146
0.86	-26.64391325509055	-1.6996700696944171	-1.0889168404845415
1.02	-25.95986699233532	-2.3721899244495788	-1.0506443585839957
0.95	-19.176753508751744	-5.535833137305365	-1.2193195757988928
0.6	-10.727725308355263	-1.6593768057690546	-1.0678577929283404
0.61	-10.884684469676017	-2.4950250900821733	-1.1481590548552447
0.79	-49.14604216603895	-5.200247487238626	-1.0616857129070294
0.84	-32.51793901543172	-2.201001994260181	-1.035280420312551
0.8	-39.747831443665355	-2.6706678093309444	-1.049184852113167
0.38	-38.43029701642429	-4.516908252484996	-1.0184679652149218
1.05	-19.12281427562291	-7.146770984159476	-1.2906311743870316
0.73	-20.685774679545112	-2.264506681434008	-1.2337935974360807
0.98	-48.09768347298149	-1.3776884204788062	-1.0778173226376666
0.93	-12.386178532975482	-6.1959865690571805	-1.065523863462431
1.33	-32.84472410680224	-4.330784961378958	-1.1242700286030125
0.86	-22.85238167538357	-1.8626011834520586	-1.18794017588541
1.04	-39.627352451665914	-5.5635717972059915	-1.3062748446825216
0.12	-37.581789634525556	-2.271086890281155	-1.2349135761476604
1.01	-24.691489947031513	-2.854837148198105	-1.2320812343370187
0.89	-32.2127575552521	-2.0901280373072977	-1.1785575963294113
0.92	-20.81684351949224	-1.5981102299369692	-1.2353387683910058
1.08	-28.286512883863658	-1.737537020180407	-1.1225045882617122
0.94	-28.82281682490291	-1.903532980989048	-1.3185328582910554
0.17	-35.12679184418605	-3.411319020606867	-1.1349590750621994
0.26	-38.21660235239888	-2.0283540791125922	-1.1755167177198893
0.69	-21.160932863844323	-3.4642760811968305	-1.1701776789854605
1.33	-43.463014962924966	-6.865283773242448	-1.0156135428366193
0.93	-21.791516315654654	-2.534717199476095	-1.2920276579045888
0.88	-25.63739530886775	-3.9132797549792597	-1.3315920097320708
1.24	-43.903078086110206	-4.7719564766601135	-1.2315698157593202
0.97	-40.12829245841444	-3.2678609133055407	-1.1996865575259457
1.06	-27.479446738670003	-2.987668905378384	-1.1298408569046
0.84	-38.3061875959958	-2.3839961672408845	-1.087828731155596
1.08	-28.215355656770726	-5.060429898909237	-1.092141400465399
1.01	-35.268801026654046	-2.479166137441233	-1.0444172351367411
0.83	-44.208127287016445	-1.312074673007724	-1.046373360394634
0.56	-42.347698629016605	-6.420951319088019	-1.0915516715816111
1.25	-36.01651563032213	-2.876895500991645	-1.074136049972358
0.98	-25.58638860865798	-5.7402620090082	-1.316568633921206
0.86	-42.900046047489376	-4.603698410860728	-1.2637857383658166
1.37	-45.58045403550401	-7.2016614567758666	-1.1065284969759392
0.21	-23.01384894783609	-5.518396347520637	-1.212895233507361
0.83	-10.686771690420755	-4.821348174849166	-1.0490058613401811
1.08	-37.737024842951456	-3.5903650706840384	-1.101099820376326
0.94	-49.3706725397863	-2.3229248322402567	-1.3079366521107967
0.69	-34.41986688613423	-7.1250731107342595	-1.0418906793638127
0.88	-34.49393256939359	-9.056577589082316	-1.3274276819922635
1.17	-49.217989890469504	-3.2727700936777344	-1.3373366180018398
0.75	-12.426873690187414	-5.100128871654778	-1.2582514776638174
0.95	-18.889564914756125	-2.9979340004303405	-1.0254740002755984
0.4	-21.767468229367015	-5.397632749961723	-1.2282400890056222
0.93	-27.79785614390804	-3.634374809144983	-1.3280046626538262
1.02	-33.69434553157723	-2.0001100700905385	-1.260806788950556
0.82	-45.78716524294188	-3.859847119685017	-1.2401657385212033
1.01	-37.13192068613049	-2.777539114147346	-1.13628839175102
0.59	-39.48688121898239	-6.648054138702358	-1.0227541924248236
0.93	-38.679570946135556	-3.7834789717469173	-1.3397551559731893
0.93	-48.76445886812251	-2.915813088599326	-1.2993799391104586
0.81	-24.05033583165889	-4.777381472265796	-1.2249562971287071
1.16	-11.705288238919831	-3.3738114661730716	-1.2794468197621558
0.5	-13.198696955890519	-3.1134009919358236	-1.0364859672954476
0.95	-23.030180703729656	-3.509007431626149	-1.280101701841058
1.37	-34.915420087368005	-2.6964716489259892	-1.349592755552551
1.0	-42.2033552566104	-6.352807770279579	-1.1624653161871945
0.95	-40.608972140191696	-3.268324561496703	-1.0783395993813136
0.92	-44.410038581670335	-4.803712211880288	-1.082680546196108
1.1	-37.40842773524069	-2.3544533437121316	-1.3085606068688225
1.14	-40.50368725250728	-1.818542039776597	-1.2714604967520011
0.96	-33.16497678252594	-6.26045913650057	-1.012509833662224
1.01	-15.849752517150456	-3.702510435008123	-1.2453905526600588
1.01	-31.009580453524247	-2.995982699776843	-1.0601096636604115
0.81	-42.85684061203639	-3.672247629286133	-1.151600474961673
0.92	-36.73094836569946	-3.3116423789005722	-1.1935877167066362
0.63	-23.37473312480897	-6.623783236533632	-1.2014320596823027
0.55	-46.177861807327005	-2.4583451092413418	-1.2777395902496709
0.48	-15.813682580167328	-0.8891086934034644	-1.0185162649885784
0.95	-34.22564581391012	-4.655827545336457	-1.0179263523899895
0.81	-19.685027748022375	-1.5072301101326264	-1.1475012838472147
1.11	-35.84067820914475	-2.422820199705787	-1.204617242490911
1.13	-41.90677590023203	-0.9775282334900864	-1.0262857754438228
0.96	-11.441030883783348	-2.6560125126274414	-1.0350374687890467
1.16	-41.838178942824	-1.096002147725629	-1.2795670660755796
1.08	-29.643037837810905	-3.122447889128669	-1.1839860915306835
0.12	-10.105849769448048	-1.591400348079131	-1.1202915961996749
0.9	-21.57945012461481	-0.5998388813851769	-1.2355554072379882
0.85	-11.767270319230366	-5.177913769967005	-1.1923098394819378
1.21	-24.17443906784876	-3.6754325301316233	-1.1367950202416253
1.08	-26.191571966603114	-3.4709692632177607	-1.2564857528416467
0.86	-38.94359718188758	-3.719090162149069	-1.1930502063089776
0.56	-25.78200311173744	-3.865140321869264	-1.2400346792322647
1.03	-11.846864648291472	-5.849803578641504	-1.3041062580769824
0.43	-27.091229577629274	-3.798913006034618	-1.2706407124666694
0.49	-19.566741758263554	-3.850296076267396	-1.2433453481527947
0.42	-33.77016968590407	-6.613240806756856	-1.3188778817911657
0.75	-29.078477376790843	-4.752307370320001	-1.2441137093723362
1.0	-10.13648590588521	-4.015107004839847	-1.2139030035401452
0.33	-49.91805963851062	-7.981362679704256	-1.0456327020614482
0.65	-25.83783918187259	-2.6047550607547834	-1.3216697113544094
0.82	-34.58674741953331	-3.573606852866764	-1.3087563349161873
1.16	-48.92072448110633	-3.013800480789766	-1.208515004143729
0.8	-12.05186721570897	-2.942552053862011	-1.0895046331443479
1.01	-38.14781931490402	-3.1290081917023023	-1.1395005813544428
0.97	-10.613145783965416	-2.500992860131898	-1.0312423133219615
0.76	-29.913823065313778	-3.854087383565443	-1.0167757098552659
