stellar_mass	orb_period	planet_mass	env_mass
1.12	-22.12681661036228	-9.842675066412284	-4.560708870733536
0.84	-31.949105416077835	-2.321417648452285	-0.09147424049024427
0.71	-46.981955062837585	-1.9897201677615781	-0.05970943244134067
0.94	-39.477991496607274	-4.520677227491337	-0.5570888658928154
0.52	-29.141906572804608	-5.74908904214372	-1.0769273612064714
0.58	-42.04454522075561	-5.526861040493617	-0.9654745589749059
1.1	-20.599396607614366	-6.2048965265395735	-1.3155880419186423
1.11	-17.158138584222492	-2.492982438116951	-0.1107931353695683
0.53	-36.50266079613144	-4.612105833489095	-0.5960685409127645
0.81	-37.195552772992755	-2.6500768910912402	-0.1321963503748517
0.92	-14.822154456669843	-5.5690853486345855	-0.9832669192132586
1.12	-47.58117968277236	-2.0941283899887195	-0.06954234956982404
1.21	-24.55762208202806	-1.8739026487095558	-0.05157222921121429
0.99	-30.744184096231844	-10.33584170516667	-5.186835219677693
0.52	-45.424035401731466	-3.8280896801249717	-0.3520379669019507
0.98	-51.52196519144288	-7.548519249090898	-2.2067475333997275
0.55	-18.851083182794156	-4.866153726556121	-0.6692369371952664
0.83	-16.360777785223775	-1.9052810610196622	-0.05319394971610941
0.73	-36.80688280647246	-4.068480808460947	-0.4211534471779718
1.1	-53.37852519786222	-6.630282006266883	-1.5397884948673057
0.99	-21.23613626617692	-4.4662969360492095	-0.5490342231375461
1.13	-27.506823750081473	-5.980666346288286	-1.158995841388724
1.23	-44.30838525424292	-10.040289009577315	-4.78809676550253
1.24	-11.73357709907136	-6.205114506600907	-1.297182948931631
0.5	-22.933621232795396	-3.3907749721121454	-0.2558797517198209
0.41	-28.006761542601495	-3.4447734112880974	-0.26755575451598695
1.03	-36.09561836584261	-3.743547319912987	-0.3366948431251436
0.93	-14.47552525618487	-2.75293772144797	-0.14394052643527835
0.95	-18.581581551390617	-1.0217558286820934	-0.010017788053140013
0.65	-28.212168689910683	-5.747070814159378	-1.0602925612619283
0.98	-40.00493506785108	-8.777242279041802	-3.3803794159557485
1.24	-30.136992359944017	-3.058568452252044	-0.1934217058032404
0.87	-34.90100847681592	-1.5963677532679441	-0.03338119085402684
0.85	-24.79625851947002	-2.7858188331312435	-0.14895179037811973
0.8	-24.497341446739625	-4.914651665473885	-0.7000928434670916
1.11	-24.238066428974115	-3.886974817800837	-0.375461049286788
1.07	-50.78844451717502	-3.8860047277374887	-0.36729387184082185
0.55	-42.72989734037502	-2.9474639753901752	-0.16916771641726047
1.11	-18.63381553656273	-2.4195081846325914	-0.10326660819313827
1.25	-26.961277265748297	-2.4385937940993583	-0.10796442690506862
1.11	-59.556813925918796	-4.913471459108983	-0.7056071576420144
1.0	-50.22944093541981	-3.427353474936477	-0.26402352036624993
1.07	-16.227487393249636	-6.713163657377891	-1.6056982128466994
0.48	-12.378803515352672	-5.109920988255664	-0.7703609911604479
1.1	-45.71782073304172	-2.3548539167901343	-0.09519866551972415
1.03	-38.961298196935246	-3.46895266197005	-0.273440304672639
0.72	-29.301890655883025	-3.5403398312462633	-0.28707053824795853
1.12	-22.07757264352512	-0.44770462480259776	-0.001074509118667116
1.27	-10.933408279222252	-3.0192478436458448	-0.18558970747207817
0.33	-29.144161165613337	-4.658394057202564	-0.6021201999106125
0.75	-14.228932343208896	-7.839094044588177	-2.447613139293022
1.02	-47.499033325719466	-3.8476927686753584	-0.3539530360145934
1.07	-32.700304717976195	-4.233075978350291	-0.4587405117818406
0.98	-48.18346546701493	-3.747079700384455	-0.3297032546690647
0.59	-56.24112363117703	-3.5189599928237234	-0.28499473132960124
0.58	-57.54002862974796	-6.025266859895099	-1.2269283124638193
0.28	-43.74800109123857	-0.41704538035522287	-0.0008930041922153898
0.95	-12.82901065375834	-2.8029636719662854	-0.15336442105896195
0.83	-50.29540284677883	-3.9854139961637314	-0.39905096092728676
0.94	-39.46581136219158	-1.4896525413521418	-0.027862637693956843
1.08	-33.26932865035397	-3.7977230698510365	-0.3491184099321281
0.88	-20.55269679039057	-6.116472971004189	-1.2573859437435777
0.31	-24.41652118063047	-3.7061427333639134	-0.32366701421164795
0.56	-38.157093989600384	-5.2385434816717105	-0.8342038794317337
0.54	-59.54214490193393	-2.3473982921079664	-0.09573587630046768
0.52	-26.478331767478466	-2.179570419162524	-0.07776640818220695
1.1	-43.91202928415152	-5.742509713350503	-1.0599453470576912
1.05	-20.915140628168736	-2.528118466856042	-0.11725629600446964
0.99	-19.352990140994642	-3.3865511827459285	-0.25451518116219174
0.8	-43.868654236916534	-4.199565649966889	-0.453389107083398
0.99	-50.05420529856042	-4.158420169479909	-0.4393638086928687
1.05	-23.161909169423097	-3.0169266736820974	-0.1865650908091184
0.87	-58.811521531793744	-1.1836516982061982	-0.01502807885026794
0.81	-33.94030071060665	-6.209895490527317	-1.295430563110893
0.79	-31.99905002107258	-3.9178199198248005	-0.37830261591663666
1.05	-24.372723621419063	-6.033806270708787	-1.2118690105245824
0.98	-50.863857126460864	-5.181383778156653	-0.7995062459834194
0.53	-31.11415918596472	-6.82280979807264	-1.6854260244742338
0.73	-11.06333501480268	-6.120149006453376	-1.2674867651100195
1.18	-21.759820851698812	-4.648962928679499	-0.597770305353456
0.82	-58.85508212336424	-5.923426973327659	-1.167678938761452
1.03	-57.72905510362476	-3.8038366189769874	-0.35184108255697605
1.27	-20.788547369642828	-1.6478250703875519	-0.03628399988975297
0.8	-51.0731898346121	-6.1726324747707855	-1.2772141610132168
0.91	-14.533067838379452	-1.0506580704254294	-0.010707313635850407
1.11	-44.729344692212244	-5.742431841635229	-1.0424818176511463
1.06	-26.299499212740436	-4.341251698653235	-0.490847928807033
0.86	-28.138807888241963	-1.408584700678483	-0.024052283657626208
1.06	-31.463831272838373	-4.067949379288738	-0.4213845909378416
0.86	-29.459134603578732	-1.8973551441007712	-0.0542113823672731
0.72	-39.96427869097039	-0.5703815537308089	-0.002099647347378767
1.21	-12.43392740148984	-4.5637486450368	-0.5753242512759191
0.98	-49.23362820032844	-0.7116549668893688	-0.0038482495752258485
0.85	-39.151393027034516	-4.017001528109915	-0.41044338792121426
1.35	-41.42883847937199	-5.028818737894028	-0.738552076149582
1.02	-25.936251430770277	-2.940646345982148	-0.17681832863049027
0.92	-52.22064593907998	-2.936983594782042	-0.1750919395812945
0.64	-35.214600532215485	-4.097995960351872	-0.431885878520832
1.04	-28.48382079847558	-4.303951677394516	-0.48383706701184565
1.26	-58.357429342005844	-2.8912489459730324	-0.16706586992004288
0.96	-44.65356642405572	-2.511608375981171	-0.11622135877818152
1.17	-51.948030289947766	-4.758238600410758	-0.6319133426319706
1.14	-49.18172353021828	-0.8442833861178394	-0.005978938764826219
1.37	-40.716317786191134	-5.093988940651656	-0.7718351963814152
0.95	-51.75923958825977	-4.5099530504300445	-0.5473548497219051
1.3	-46.75067331155964	-3.392236500185015	-0.2537059044473062
0.91	-40.10831383461529	-5.373375862214795	-0.9046590760361013
0.93	-56.4748272281914	-7.096522479736917	-1.882129701232263
0.97	-45.055765293714636	-5.318512338645826	-0.8483025098261194
0.9	-17.28586292868929	-2.652750191004615	-0.13273015335883634
0.99	-20.64991709306615	-2.726430528793368	-0.14211502326703104
0.54	-15.995983532239368	-5.989353701503934	-1.1930091376869811
1.14	-44.03807566370482	-2.120229803412808	-0.07268656443946755
0.37	-42.19062976376452	-0.9377002574422659	-0.007980229577399616
1.07	-16.9614180086421	-3.8391068058519737	-0.3585791963964583
1.01	-11.331543876842801	-2.994535353811919	-0.1838774779719487
0.46	-41.33781301616899	-1.4988535578422344	-0.028157645360928307
0.79	-21.624948427084313	-0.5836977740250997	-0.0022052540276556636
0.88	-53.66569267339142	-5.044278810998602	-0.7657863338965927
1.02	-40.14535523096787	-0.5500519620479827	-0.0018847899562962676
0.95	-28.200019409028606	-4.079152223569733	-0.4270199735958295
0.83	-14.888187017150951	-1.8333137893684346	-0.04859564905975653
1.11	-52.717694587555286	-6.270999788488891	-1.326413321347891
1.14	-56.98594189648176	-2.569571968854668	-0.12237397285235894
1.0	-17.500517330430323	-3.7619552118759074	-0.34076303884754056
0.89	-11.956751279356638	-4.133521514114709	-0.43169582383539523
0.85	-44.019645623659116	-0.9402159136086095	-0.008027335981008582
1.01	-57.31048314334395	-1.8154755922899946	-0.046809132206990914
1.18	-58.300423110378425	-3.0060607414035423	-0.18761749346612572
1.28	-12.371079820463024	-1.2709807879184392	-0.018043165457335177
0.63	-10.890064236740162	-2.30201688800108	-0.08835637224665364
1.2	-31.894010172780597	-3.1505547430533425	-0.21171935961770383
0.98	-37.45022212715807	-2.421648512705121	-0.10413273706533574
1.1	-13.544976779483843	-2.215006039254777	-0.08257276396991592
0.9	-23.437737426095815	-5.219221456328901	-0.8168185848665003
1.0	-13.150454430090244	-0.8794879636524833	-0.006595998140884373
0.68	-17.108830302504117	-7.193685962878272	-1.9622220014875902
1.05	-26.527573863893075	-6.413101198636193	-1.416673494486707
1.27	-48.56798495160418	-7.388195458661452	-2.0883663561546824
0.89	-57.559007601571835	-5.18313826999492	-0.8082356187180931
1.09	-26.65097363286373	-3.8200052990766347	-0.3503060756132225
1.15	-45.91688699670971	-1.7872723783984996	-0.04575167809484295
0.94	-40.36863684668191	-5.302353539790585	-0.8490679913220377
0.98	-47.6273042258785	-1.7078341629000557	-0.039939328485863394
1.12	-35.27700751974103	-1.8891377212810632	-0.052620518084510966
1.08	-49.95256978319673	-5.179264961530732	-0.804683281571628
0.74	-21.57901066102126	-6.6420245666223	-1.5430365119123965
1.27	-55.228461389856214	-3.8640264333730396	-0.36742619598779824
0.63	-33.05318054760244	-2.856527360933662	-0.15933207463853286
0.8	-31.455752243126724	-6.724558025246168	-1.646328009610846
0.84	-54.22272947003425	-4.925228149010441	-0.6974567821495459
1.18	-38.69830942150269	-5.49608782602407	-0.9423038008339291
0.83	-13.604487378779448	-2.3756684829789556	-0.09766337331648856
0.87	-18.837450033000987	-4.013441546462254	-0.41477882781132713
0.74	-27.83938822291117	-2.8271862451554317	-0.15834186000561815
1.17	-21.980746547639697	-2.7056469454265923	-0.13843079713167372
0.45	-34.67221025848137	-7.138491182874626	-1.919058372130735
1.08	-53.75496005759586	-2.8186445831868103	-0.15760191188691638
1.1	-32.171511575517066	-7.876541180421957	-2.514329693801083
0.97	-31.150009993578422	-3.259612315946342	-0.22885002683306754
0.87	-33.73376928016633	-2.675412048663675	-0.13653443135575732
1.0	-18.44611930290791	-4.039356282003046	-0.4102937357888464
0.77	-44.80318255570622	-3.1112779761217118	-0.2035095381166358
0.59	-14.02932353383234	-1.1720960080506004	-0.014524633494244536
0.92	-32.044387030784804	-2.9290659983866965	-0.17157613132826127
0.97	-50.14316391390133	-4.921572531516935	-0.7011768966189558
0.97	-33.97390868230322	-8.283306266853874	-2.828610939367416
0.44	-25.87776324138641	-5.004185721623838	-0.7332676753674745
0.84	-27.19632892009953	-3.4185763716110005	-0.2628781027290192
1.11	-57.318087247844645	-1.5238878794315078	-0.029243798922415284
0.55	-33.533967352864295	-1.8964131469266667	-0.052699478136871154
0.83	-23.463469269377356	-7.87592190664796	-2.4785780293465445
1.12	-48.822915700229935	-4.535213540628923	-0.5607146170883575
0.9	-19.55401111798742	-8.939970665498258	-3.519385559325861
0.92	-12.313901381064397	-4.798288391524902	-0.6464430229445228
1.08	-10.267831330414465	-6.442253358608996	-1.4563967111867162
0.65	-41.413344439214164	-1.8539222954911159	-0.050483612469100665
0.72	-28.419741607704044	-3.3035110792711686	-0.23961794343268786
1.16	-49.721831730847285	-8.039537591249907	-2.627265942806756
1.21	-21.31301222056736	-5.181916233019145	-0.8145950130365917
0.97	-15.6587013014137	-3.6431695978206924	-0.30802860785728203
0.84	-15.757689931511468	-1.8634210284496775	-0.05062323199606249
1.02	-27.06596688013637	-2.8809315335431753	-0.16609336442499878
0.67	-47.19321067482735	-1.0918675725332898	-0.012022612278564843
1.07	-39.2678545254331	-3.010916705437447	-0.18557074112033478
1.04	-36.41985637813346	-3.269044091700649	-0.23402875777147186
1.16	-45.19926890356768	-6.981374264215972	-1.7807669056005044
1.16	-31.852233142605197	-3.6221909033368753	-0.30757128282005003
1.0	-41.5915390773218	-2.8259407353025505	-0.15612821543748248
1.18	-47.06412188981501	-5.658720150222249	-1.0048324248437615
1.06	-36.57440340450687	-3.730123295363591	-0.3286282362489522
1.25	-43.758807498986876	-1.7891087269312766	-0.04635186311226537
0.82	-55.09808445194497	-0.9053534183845736	-0.007145068540451988
0.9	-34.74456604619572	-0.7193663556497152	-0.003858673017171854
0.95	-16.575820329960848	-5.2685593047268915	-0.8454002102806853
1.07	-22.19125842125949	-3.648996668773978	-0.3083569120719886
1.2	-24.666498643947044	-1.3232894694512305	-0.020061097448196855
0.69	-56.142754607656045	-4.663315838560512	-0.602267346021816
0.97	-34.01080484211847	-8.00087373790197	-2.620565098347767
0.85	-41.18160728799941	-5.52366047729016	-0.9788118418329276
0.79	-44.32065953297187	-5.194746300580636	-0.8258977958297662
0.9	-32.07496090381886	-7.893001512530574	-2.4586067084275243
1.06	-34.156793941453046	-4.020018815214483	-0.4031815774537496
0.94	-18.380205281515163	-4.859618764599181	-0.6767450968871663
0.81	-17.640039373720413	-5.431180720772689	-0.9181113320192432
0.76	-55.992836515217824	-3.5708944902116704	-0.29531766318616814
0.56	-31.84794410092112	-4.122045040007775	-0.42726552909767435
0.65	-22.83718620695803	-2.082435049704845	-0.06781706096563866
0.64	-27.18153620260247	-4.860757067682408	-0.6776532876994643
1.24	-55.13820095293918	-3.134261865359016	-0.20055137113758717
0.73	-49.51918797563658	-3.381548726253708	-0.25145116259529854
0.84	-50.650592487257754	-3.9542189650093595	-0.3906129154801526
1.03	-55.590562147376076	-5.6153685698061775	-1.0172098736581077
0.59	-38.64688481106845	-1.610471759885301	-0.03374887699586534
1.03	-57.00786288837009	-6.158779698397967	-1.2669396251544986
1.08	-31.80106435743626	-1.4921262820348762	-0.02794200707927657
1.01	-58.243090120772514	-5.985519953144161	-1.1836878116720684
1.09	-36.48513957385356	-7.580678522181864	-2.263516077860429
0.85	-52.820465692513565	-6.097280411996102	-1.2539788957751559
0.95	-10.360990724409632	-3.035683788603472	-0.19247990029038733
0.99	-43.28592186099597	-1.2928201330774132	-0.018825258007452175
0.95	-51.553179843386445	-1.5847547286552943	-0.033292929090922754
0.77	-23.403364206015084	-4.780501823251617	-0.6453367816588121
1.3	-46.16608125304469	-2.054332770341404	-0.06581059329943643
1.11	-53.195261061115716	-5.0964873569426885	-0.7575859620166617
0.94	-20.54553651078511	-2.3204930882251293	-0.09104472835794088
1.04	-21.312688915537244	-3.9563290465022343	-0.3844315499518483
0.59	-33.14820606615436	-4.374993430890163	-0.5096362255623542
0.98	-59.61054224473835	-2.9466288872161135	-0.17743753232059029
0.97	-13.961335725916149	-5.803740068263117	-1.0978296037507693
0.92	-20.7342607717399	-1.041515467685587	-0.010521331730314325
0.92	-10.059839474254236	-7.6075144042014005	-2.2498650131898765
1.16	-51.246679336116706	-6.718731611616803	-1.627597576817188
0.87	-35.943028492802455	-4.879017701360692	-0.6938866341218878
0.68	-18.401052910774254	-2.0392165666677116	-0.06523709990188956
1.17	-43.83972781166004	-2.5421471133180233	-0.11664549245204266
1.0	-33.014827070426016	-3.9901275779721486	-0.3943668882177119
0.8	-37.848358151807446	-2.1290449437645718	-0.07252134686753693
1.01	-51.79043554472309	-1.786282627695355	-0.045376343520265185
0.74	-48.185354234618906	-2.078745891006284	-0.06856669920664299
0.96	-24.10923372750524	-5.503056742135891	-0.9563607958554774
0.86	-18.6989764194566	-4.376153972858386	-0.5101456401370638
0.72	-49.67939350018852	-1.125109760252305	-0.013076534696291043
0.87	-41.73900440288211	-2.9371756559668163	-0.17222186481033933
0.74	-26.28677533673708	-2.9079610538919467	-0.1660291715208136
0.87	-35.536047073662466	-3.0625982245494225	-0.19178530681024078
0.97	-48.96816933242824	-4.7896767205196475	-0.6460757240936965
0.72	-40.39780892309987	-4.29927307251124	-0.4906074580908095
0.86	-44.894318666622794	-3.2737903462776803	-0.23050739735235135
1.08	-34.56495408573353	-2.4418494048628547	-0.10561375855242065
0.85	-57.73554421011399	-2.2538398089105462	-0.08471579043215342
0.92	-17.00009693102278	-3.3989834855600796	-0.2592633167130972
1.03	-50.37925657096363	-3.740434579176288	-0.33319225094349736
1.01	-41.55856264341507	-7.74399068224496	-2.3590347777948244
1.09	-36.46600113669088	-5.216921434964414	-0.8207976493908132
1.31	-32.938947909041545	-2.6162979554470764	-0.12674373397553107
1.0	-47.623663722853735	-4.384740351386149	-0.5134807655883895
1.02	-17.64249361918149	-4.222899391457383	-0.461709176568098
0.93	-45.66151907699198	-2.4299570809606994	-0.10424809655022935
0.77	-17.59428827532778	-6.4613413191806774	-1.4442873881130338
1.18	-31.04555059779054	-6.383995330347088	-1.4173140317195243
1.08	-58.01095722622137	-6.6775076236439705	-1.5863394811625813
0.9	-20.543691360049003	-5.219874985916055	-0.8115727625462397
1.08	-10.482629258229517	-3.3601398134505063	-0.24978954596948275
1.02	-16.69140199166268	-3.9756216486069267	-0.38969059124401345
0.81	-54.79272237003713	-3.4982298163341623	-0.27834818615626367
0.88	-42.44392113830818	-6.099811623123166	-1.24089672493497
1.3	-59.80233754403815	-8.549486973069673	-3.0982794964763967
1.0	-54.473742387708946	-1.8772683731573863	-0.05154609542597291
1.12	-48.108084825618576	-3.4600196092030124	-0.26911443033079896
0.63	-59.2202249394223	-4.983419756762363	-0.7346986381337721
1.0	-26.53145846796271	-2.239467177092637	-0.08443248140545746
0.94	-19.071647305967034	-7.913747260615272	-2.5017558963275115
1.03	-34.176541898607574	-1.3362405033386695	-0.021380016471967255
1.04	-57.17476892629633	-1.933709189209389	-0.055513331239109225
0.88	-55.33664245540018	-1.8684814670155534	-0.05206670946012822
1.1	-10.987861007846863	-4.541297771921331	-0.5590768223961521
0.91	-13.144848211962064	-6.9051297200063795	-1.732040940771103
1.02	-20.32005613587806	-5.915273901212757	-1.1382120873250503
0.99	-52.572506748875014	-4.1310621166861825	-0.43782298217554755
0.91	-19.88892625992078	-4.600411700535165	-0.5744573530487019
0.69	-40.489136367374066	-5.6986049987146785	-1.04010586762642
1.23	-56.51266306165388	-4.082653065056277	-0.4244750026144695
1.13	-12.002916371840058	-3.8646627047397586	-0.36258508226316705
0.46	-15.741784218683726	-2.614548317507832	-0.12849125616901505
0.96	-23.017955794411563	-1.929693220666658	-0.055630066158715054
0.89	-46.60178758751208	-4.91853111114684	-0.691629092782848
0.94	-12.197546897913156	-5.316520323047287	-0.8510872276086577
0.62	-48.28484327469524	-2.6195386111737324	-0.12865869419929282
0.56	-49.26533937408883	-1.7607753741040735	-0.04341206942880578
1.2	-48.09339710157762	-4.546002039872901	-0.5598828014438891
0.77	-36.894287199679596	-3.660911604272848	-0.3129669059911627
1.18	-26.450048450859633	-6.715806279555185	-1.6130190652906018
1.04	-53.313709522566995	-3.002335105705522	-0.18511692836124377
1.24	-47.06198192290211	-3.014956299380061	-0.18727706068377656
1.38	-33.450887502366626	-5.97591143232315	-1.1855190846553367
1.27	-30.841638487215675	-2.379893890032845	-0.09971151264422881
1.05	-24.617166081105292	-6.496361956557203	-1.494817875276467
1.13	-56.156715383891	-3.0042635369719433	-0.18461452374400794
0.77	-26.380409875477568	-2.27584755199152	-0.08671202357712372
0.91	-51.22888699051327	-10.453035912671579	-5.401951226324917
0.96	-11.578905214624204	-4.867731973198217	-0.677050292782395
0.96	-13.824104598351969	-1.0735387386887112	-0.011530120533989717
1.27	-45.39191367617828	-4.1344699149342325	-0.4372061920527468
1.13	-44.29179182110598	-4.259966456788612	-0.4806375452995567
1.2	-27.442253426483344	-2.4712892862292075	-0.1089760153066509
1.1	-14.348144081425449	-3.276926129977454	-0.2362031258415707
0.47	-40.113506280452974	-2.941703231329738	-0.17306222371635271
1.01	-19.790930777206427	-5.14451165639521	-0.7884896441272551
1.04	-32.402325952517074	-8.36109701690414	-2.9596763363422496
0.93	-20.00127958535984	-4.46422593058645	-0.5360871971634739
0.84	-59.76110633062633	-2.4410856945853214	-0.10533675172069429
1.13	-55.09671125067044	-1.8331280817464513	-0.0480306898905845
0.92	-24.130082315739728	-1.7023689957855543	-0.039240670602073986
1.01	-31.505058061176292	-2.8681829635585103	-0.1596837425224391
1.06	-31.585629662136206	-4.378572180940866	-0.5221588742284995
1.24	-31.261481155543883	-0.11065752109278883	-2.486179259162695e-05
0.72	-34.08583205330385	-0.466319720843079	-0.0012083041887944572
0.7	-34.92952600122469	-2.8496881067712168	-0.1594829400936987
0.47	-36.5781633242536	-5.022029780756615	-0.7420320789205822
0.99	-25.02916256544146	-1.435117991315744	-0.024541507264867566
1.08	-55.11043497241262	-5.703474937441655	-1.058488433814626
0.66	-37.967876175218265	-2.0579259132977317	-0.06685394133213542
1.2	-49.37729616654947	-2.7523941059726442	-0.14453208918100793
0.91	-50.053088547223524	-6.076579851116884	-1.2163223265275724
1.25	-49.45197717250171	-10.632328284707157	-5.485782200941283
0.87	-57.42457340241201	-4.391026145328812	-0.516814551215515
0.77	-17.992783682717008	-3.8912052272302375	-0.3697765024102339
0.92	-51.802427399201214	-1.502496195455242	-0.02850298460747637
0.15	-45.54425756522185	-3.6883535130371916	-0.3269150754322996
0.94	-46.32448972174215	-3.931472715935525	-0.37420253535477593
1.15	-10.279697758706792	-3.0594329386535914	-0.19209921341462974
1.2	-31.48422096851278	-5.280992849168275	-0.8596949882475587
1.06	-25.589384935903155	-2.4954174782281493	-0.11112200781359895
0.79	-41.32029371897305	-4.551957056685183	-0.5683509660361533
1.09	-55.889800208050495	-5.492440746492701	-0.9535413968507499
1.14	-11.421046130198949	-5.0701324029986194	-0.7728831664402696
1.1	-54.81696935783289	-1.3513158285995641	-0.02150530971806535
0.29	-25.207116201115554	-3.7743557498380413	-0.33989146756969424
0.88	-25.159640479580446	-2.337041718489899	-0.09438386849672983
0.58	-24.81780245702603	-3.800004841636778	-0.3456000024153002
0.51	-55.1630352021569	-5.201048239537184	-0.8002952431385988
1.18	-36.509142371895834	-1.3189932107882827	-0.01976865447599054
0.77	-24.33832492582242	-1.772650567668077	-0.04436539783883285
0.79	-29.106426825462965	-2.286312938803987	-0.08850350114675608
0.96	-48.17826037609443	-2.971554009023506	-0.17849051902545424
0.75	-32.20295597195904	-1.0600449612069562	-0.011146537875311351
0.8	-13.689438982839555	-3.0639563553942195	-0.19367555574795298
1.02	-14.742648788681292	-7.556622602367314	-2.229290411844796
1.24	-50.43937497744853	-3.3207914568533994	-0.24148012529515803
0.14	-45.135856549874056	-6.84252408524851	-1.6921144565540924
1.07	-44.45240018357371	-3.330181968664757	-0.2491250877360291
1.15	-39.37877633453401	-0.6343197481001257	-0.002788654648580025
0.32	-27.72977251688851	-4.420132908486795	-0.5223020194569246
0.88	-37.69293781556115	-7.025653059662332	-1.8238396166057793
1.17	-49.56775141249577	-1.3597414298723902	-0.02181751981150667
0.82	-51.252040295723354	-1.8947876249803075	-0.05349821031203128
0.58	-57.06651875636721	-4.408969162251701	-0.5259218934956215
1.17	-57.39680796066755	-6.099629696238103	-1.2640084394032107
0.91	-24.83362297867672	-3.1781243687317264	-0.2111162129447008
1.36	-35.570927057561484	-2.9049738301028167	-0.16753103587186888
0.84	-17.461453991965318	-5.061129321046778	-0.7509927220487843
1.08	-30.65550708101989	-4.854586941165848	-0.6657375445250138
1.14	-21.648531121294436	-2.0958447181201088	-0.0713053426384003
0.9	-38.71952509983561	-3.722483115004172	-0.32788344036566974
1.21	-42.38886238249397	-3.7109959535609383	-0.3291292965676508
0.46	-39.78297006794192	-2.449713207049576	-0.10696533062162292
0.91	-12.772612055004142	-4.769511209732911	-0.635411492557152
1.2	-19.576772213657325	-6.393436688317946	-1.4198604908532364
1.07	-58.35442601193615	-1.251712545152162	-0.017684835876413226
0.98	-48.19271101804204	-11.224974471295408	-6.520839431561284
0.78	-52.55002242468136	-3.146665951717532	-0.2101199675771665
1.27	-43.04175050615032	-1.375754868199346	-0.022415224203567764
1.21	-57.864369846489815	-1.9938599597758508	-0.060700956384382575
0.88	-40.84494737144566	-2.6939292237147487	-0.1379945016591196
0.89	-26.514730129226095	-1.922364208202763	-0.0548265325177195
0.86	-43.11310564430026	-4.069418374759793	-0.4197845973075714
1.02	-46.157465516934955	-2.3423864528633973	-0.0943276797984966
1.34	-23.625157708359524	-5.878338135559276	-1.108178566780065
1.38	-33.21250568503106	-3.6355683800852736	-0.30717830791140005
0.91	-14.807969445191718	-3.349114831459347	-0.24363030704192062
0.75	-54.08545961991783	-6.513774350097372	-1.4837984972026874
1.09	-54.44887508561687	-1.7506008124174897	-0.04236268514317579
0.98	-11.564331422305004	-1.4739614264092626	-0.026576803135394022
1.1	-30.12010286753384	-6.866130066010511	-1.708030213337193
1.04	-23.44240278906048	-4.723941426184109	-0.6208131460835142
1.03	-27.069429179284473	-4.836863394079089	-0.6858137488614634
1.23	-51.49880556569158	-4.738423678300287	-0.6389152539926184
1.08	-34.96518553274875	-8.707801232744968	-3.333604352870216
0.75	-13.900265766407069	-2.7438491921277013	-0.14516988101032635
0.97	-44.952792783054306	-3.392871217485483	-0.2546368627763938
0.71	-19.16344225363406	-4.153102196331771	-0.44650625469009486
1.23	-55.413560117249155	-2.7496144257539985	-0.14634669583568527
1.06	-21.408131665028233	-1.6809624984101126	-0.03882147200117668
1.05	-45.78262224661274	-6.931918893067595	-1.76193961868713
0.84	-36.60262744221831	-1.6986886601952835	-0.04016607502318385
0.77	-42.57128741797332	-3.0583311464419003	-0.1937916875885802
1.08	-12.918867358736517	-3.9283087144964535	-0.38341437768613645
1.2	-55.11724350922019	-1.8187383855635217	-0.04695915796861472
0.65	-24.50388280217101	-2.2557425033824297	-0.0849514091249551
1.02	-20.13290927399071	-4.358564444988101	-0.5032402453178545
0.65	-54.14255802043259	-1.6279064841834514	-0.035273325706557945
0.9	-26.294799467343257	-3.6533912934995008	-0.3089473192491034
0.46	-26.52409122236225	-3.587971970363381	-0.29769665412267765
0.55	-26.499257689127255	-7.776792164232223	-2.4325927481580174
0.76	-13.967374929053735	-5.89413331553294	-1.1588954448564954
1.2	-56.227435625620444	-8.245319862306108	-2.771944696208395
0.21	-24.295517813251692	-3.7753512730334036	-0.3450235336106827
0.13	-52.46184675936284	-3.9637970767443287	-0.3830323936265201
0.94	-23.065110220795333	-4.76451423192009	-0.6544404854569673
0.56	-51.04733479757105	-3.604235334689841	-0.2988717298732959
1.03	-49.992285138700254	-1.5613256782330267	-0.03184741297863778
0.59	-46.70739325301074	-2.2275329218737476	-0.08268590531933771
0.81	-47.4769089601642	-0.38203599604767596	-0.0007087099606431788
0.94	-54.12965473087459	-2.8090783356495574	-0.15326882182474108
0.88	-48.671436914265236	-3.179374522972623	-0.21156257778095822
0.77	-21.575474655942628	-2.9906560191954834	-0.18393094004630176
0.9	-17.822573745840245	-3.2473485541650957	-0.22970993196183137
1.14	-37.96154312815609	-4.436701898925676	-0.5294390850334794
1.09	-51.373074693900115	-4.985109388620138	-0.7181861362558004
0.91	-49.85042326975232	-3.2454847614704843	-0.2283793686198205
1.01	-17.44646342285915	-1.8917060410084416	-0.05338555233668469
1.12	-11.860302015169813	-2.090231684146557	-0.06808195257592928
0.93	-55.62953491299518	-4.3931827219707715	-0.5151400340594423
0.95	-29.397885309341724	-1.0572408844084946	-0.010969797390452002
0.88	-25.124404311846273	-2.2348751982691244	-0.08383289845052061
0.83	-18.321361558749274	-0.8503543344319882	-0.0061072898067491875
0.59	-57.32975652731253	-0.8012735679527131	-0.005260156047258642
1.08	-38.3488219380492	-3.815504708078723	-0.35171703914466634
0.98	-20.02193000530852	-6.1946203403928575	-1.2774726478832348
1.01	-34.3596192166115	-5.143524510370245	-0.784318011115675
0.94	-43.48520199391235	-3.56535734493459	-0.28944380612028253
