stellar_mass	orb_period	planet_mass	env_mass
1.29	-23.753437646001913	-2.8992933377136443	-1.1445648600448461
1.14	-55.81020960546107	-2.267919435849766	-1.0461881673180005
0.92	-18.778215437801773	-4.946030900163328	-1.0443569348497608
0.89	-39.649093864684055	-3.564813564964431	-1.0205723206463502
0.99	-15.79266376323938	-3.5502573748566615	-1.299379134107758
1.1	-38.596220200543485	-3.9662299150017084	-1.0555166971369754
0.9	-24.512381265943542	-1.5071604610957703	-1.2343211631869229
0.99	-22.673332544296173	-7.721432888931231	-1.0317653157376085
1.05	-26.3489264471719	-1.723876165228528	-1.1043734936650602
0.15	-58.43332288118768	-5.4285972223840835	-1.20466693980058
1.1	-23.869355240031155	-1.3859318735662667	-1.0943804099757215
1.01	-24.681742574752242	-1.6886466311157458	-1.2978860269596515
1.06	-46.87247540021177	-3.945230251586605	-1.0299580616519646
0.58	-59.37808883307145	-2.827214666633843	-1.0765376729510343
0.68	-21.254930919945355	-5.9315000542367375	-1.1349706636119234
0.99	-17.20232672274549	-3.204603903948767	-1.0222327727019318
0.99	-49.910572939206226	-2.309756883209235	-1.1828269109580316
0.97	-57.2572073922328	-3.649534604044142	-1.32309996820658
0.95	-38.69072587657108	-6.020443923480818	-1.1621461700423117
0.92	-38.10188210233416	-2.0730397011524264	-1.0522313693688072
0.77	-32.147528938913055	-3.0977317692048016	-1.329824844906961
0.58	-22.57608450070026	-1.393137775024319	-1.3180771404557152
0.84	-36.44118740539304	-7.203705600908357	-1.3166323574226069
0.9	-46.2102795851298	-1.2403879690847077	-1.3498337660556918
1.21	-15.878177042445039	-2.613668260280459	-1.0826940176672453
0.97	-20.09192774394556	-4.516507186954778	-1.0549306501671316
1.02	-25.593926754550154	-4.669419015404258	-1.1504124335820307
1.09	-54.24829206298793	-1.6421655767102397	-1.2465941340848117
0.92	-14.260199971504097	-4.295250646953338	-1.1563337799443913
1.0	-23.10613031309275	-3.4445016857471176	-1.2499987564150765
0.61	-49.71022995257974	-2.572903546160001	-1.1211286686861535
0.9	-41.676419233394505	-2.8049014832908497	-1.142973877096979
0.98	-45.900134316613844	-2.8532241900097164	-1.1969720402102815
1.0	-54.517156490240325	-5.820719037252807	-1.1497054543990501
1.04	-57.28819947443833	-3.4276560103949056	-1.162383387707075
1.23	-33.677559132941916	-2.3646133882104485	-1.0554890664141348
0.84	-46.01639512362318	-4.591680048389012	-1.2724030244150515
0.3	-32.7773271308061	-2.386707221456301	-1.0300022622108174
0.94	-43.88809187646691	-4.506650444223155	-1.0572891966822486
0.81	-13.672459746211354	-3.073397910412565	-1.2583004860434939
0.76	-39.194721023551175	-3.6297533516600704	-1.2367602904632962
1.19	-53.8645296976147	-0.9254995562134594	-1.1085370433784998
1.0	-31.56750926771303	-2.5775723911991033	-1.2519819711244538
0.98	-10.46358055259294	-4.831952585334488	-1.2646150950987103
0.82	-49.054788725871106	-5.747672782637001	-1.159936659744081
1.05	-33.13795748498343	-5.041225221532757	-1.3026741343052388
0.58	-51.92990544701261	-4.415962489333021	-1.3379289313312797
0.99	-30.354446993414125	-2.0968762220117934	-1.1088597081627916
1.03	-22.305118214207212	-3.823944256229932	-1.3364101231483456
0.94	-54.64951910202268	-3.9621831815785984	-1.2835699514095513
1.0	-25.33341860756851	-6.803622862157652	-1.085812577964922
0.97	-11.185854199892034	-4.5307063348914065	-1.3265153758136738
0.54	-14.051965074017177	-4.05775767977902	-1.1452077043157805
0.81	-23.707657175729626	-2.055980370668023	-1.293287090651122
0.86	-59.16838660305727	-3.3485456977460473	-1.0399826922063893
0.65	-33.95251544720941	-3.211005627956432	-1.090312112243416
1.02	-13.557735456254646	-4.175670142291239	-1.0475419579889151
0.78	-10.250216691960814	-6.990428447312906	-1.1632848713971737
1.01	-11.625320908491313	-5.462431187250042	-1.1372540650923493
0.42	-46.12610326409158	-1.614606729406877	-1.16150514614772
0.9	-41.76556318104748	-5.828931009674513	-1.144289963317117
0.72	-12.535071605677297	-5.109671339690057	-1.0273868951685634
0.75	-47.82312373684102	-4.563222071185933	-1.0629350751598752
0.88	-42.988245997952426	-5.132205058405639	-1.2559522156015146
1.08	-20.82750696779383	-5.079969249614127	-1.1813185978282188
1.05	-52.465492742330795	-7.133070838362002	-1.1730388741521964
0.53	-12.976130899913372	-3.764257482969886	-1.0844919712266599
0.76	-20.195702897171003	-2.174481987178132	-1.302533615119734
0.1	-25.109345438227777	-2.641060437664268	-1.3429775919990206
0.94	-12.925260766057907	-2.407202636121931	-1.1408976325588154
1.09	-28.015544639180348	-5.0491354672378925	-1.3185457380306438
0.82	-25.575052136350365	-6.488567186470694	-1.1865386945718324
0.84	-36.75846759141849	-3.0497129801614333	-1.2609173574214931
0.58	-23.812362512039055	-6.15124671236774	-1.1552561547639024
1.07	-26.496000808607842	-6.133019058085866	-1.3159454199515868
1.22	-57.30402293437642	-6.517405028708552	-1.0152080926707465
0.74	-34.33267904651082	-4.978045375522027	-1.1908059517662777
1.06	-50.071080291525504	-3.4033644307436264	-1.2705605863307339
0.91	-31.724265518689396	-2.716944991769937	-1.069267220119823
1.08	-16.8343527660562	-2.4169421244646707	-1.094132757537059
0.91	-33.41304314977465	-1.1323016542877231	-1.0819012794816298
1.38	-12.265032854871802	-3.4357726598492273	-1.3469450132035847
0.78	-59.56177319150103	-4.7861472073768265	-1.319156877289571
0.97	-45.768453448910456	-6.717809697902899	-1.129414946319009
1.04	-28.16083830558458	-2.6546659005731508	-1.1846731753966158
0.75	-55.7855822296441	-4.574438332110719	-1.1592234380367814
1.3	-53.42641999354785	-8.889299415272959	-1.308253902106417
1.13	-55.32879339096114	-2.942789892196064	-1.3200778300065306
0.59	-55.734891727664156	-1.9863434662001014	-1.2408282885036026
1.08	-37.56166330014662	-1.989650364324063	-1.0798455981161283
1.1	-59.25333851014905	-3.1389947082723397	-1.1134153570412215
0.77	-33.845089562544985	-3.7841556509266567	-1.114986564388355
0.89	-10.865091760362336	-2.529249863548283	-1.2805573109215647
1.08	-15.655200893715655	-2.7339614058078743	-1.0192221589234518
0.42	-48.642413179414326	-7.181346185964057	-1.1471123697295293
1.32	-41.44133519610682	-2.9953869416261627	-1.1428945224566618
0.8	-25.489765345784626	-5.249354769040376	-1.2719076513231438
0.54	-23.245545864820063	-6.611138661293168	-1.2745449944029668
0.89	-11.462766827725737	-5.757172936392308	-1.291235794052397
0.86	-41.890344159103776	-1.340776230497823	-1.0549181990400256
0.95	-38.877765040418026	-2.68426254805512	-1.3490263308318977
0.95	-48.61817535457822	-5.223540719242524	-1.344576108147754
0.55	-12.120366899675318	-1.4294237370178053	-1.129311830478116
0.99	-11.469527904250983	-6.6356571704416325	-1.34332046510892
0.31	-34.75122269741957	-1.2797331371306502	-1.229548395872682
1.04	-44.854683990709624	-3.553462971382621	-1.2231460455883192
0.79	-11.17851110132844	-0.3371435023679191	-1.0199995902729644
1.09	-14.394661061142468	-1.668552093054212	-1.2027547192589905
0.81	-13.454007586704133	-5.515914381447388	-1.254123516552404
0.84	-21.624632284343367	-6.0298061410388195	-1.080247299806455
0.78	-57.172928040218295	-3.439418306322474	-1.2755049378009082
1.28	-20.88066542783056	-3.9280119059809993	-1.290907870965368
0.17	-26.601408500746768	-1.3553148869081293	-1.1985789271838552
0.51	-28.02277523770654	-1.7485081491279852	-1.346804480927189
0.97	-16.328229561956704	-1.641102328916257	-1.3433745262743302
1.25	-14.750445245774337	-6.208350641779919	-1.114597325397674
0.9	-21.30838943152198	-3.519411443936085	-1.1317916898339635
0.88	-36.47873066325165	-0.2642553334261647	-1.0395298410025975
1.2	-40.12092650627231	-1.7444307749663557	-1.304046904419916
0.96	-35.92809109214036	-3.7149095737733333	-1.285535436826707
1.25	-39.89851655925706	-2.5193331737027043	-1.203071077513837
1.02	-11.100891474742438	-4.561533923753268	-1.155900836701198
1.01	-54.77873688219851	-6.418831022368986	-1.182964948287439
0.95	-11.708580077035393	-4.377346327399523	-1.1286823967390491
1.31	-47.37875624878682	-8.572051158466191	-1.2498262299895135
1.02	-11.038846889348937	-3.5483303170396514	-1.2721688586477193
0.87	-24.189991739451507	-2.759199014737311	-1.0873417447122422
1.3	-32.22858063656001	-1.9582512321289123	-1.2846581156301793
0.75	-31.79547330500773	-4.114520446108519	-1.191877892864082
1.3	-58.80030921728804	-2.4240145239919575	-1.1972105073098778
0.89	-24.1648523996117	-1.6909566390098103	-1.2294903327211462
0.92	-12.697496509827523	-8.571519853106611	-1.0627392460001788
0.93	-38.29284648217737	-3.3360731521182974	-1.3480878630331192
1.02	-44.067701553425096	-1.268301514353964	-1.0839413612812199
0.92	-32.93374752185031	-4.591158528748121	-1.1941108172389334
0.97	-29.056453736476247	-4.019213855874968	-1.0683881793383274
0.69	-41.12731189025167	-6.802975407252465	-1.3243352478202841
1.17	-57.25318060311429	-1.296515508455143	-1.322020246307789
1.08	-12.213729795443893	-4.824018724730226	-1.323193331707048
0.79	-46.57626643174361	-2.5143770754985755	-1.0687157795744526
0.74	-54.49862289463163	-2.674863634195609	-1.112117151142614
0.99	-19.917735991086907	-1.7056794506672315	-1.1454804958790297
1.19	-40.01589400398822	-5.274839638846759	-1.0215778505338986
1.03	-14.083319209077047	-1.3374914643794114	-1.1264520772996043
0.92	-25.407022544390554	-2.2236477581468788	-1.1248498192846055
1.16	-29.30510860023096	-3.0601846283912275	-1.0391424771314755
0.81	-23.49158873364876	-2.9056712635871698	-1.1922656799830953
1.02	-11.057326787511471	-5.850365729093796	-1.2219828406029662
1.05	-58.45165605755829	-6.869223718339462	-1.0656773963135728
0.76	-47.319960959711466	-6.267323474027072	-1.163138417903238
0.54	-32.23196691925682	-0.547688611273137	-1.0803060350053202
1.03	-36.61256052237219	-5.816873458870077	-1.1116095449462242
0.81	-20.589793201122156	-1.1668530542515598	-1.2782908677800833
1.27	-12.72699960509038	-2.5089853973024168	-1.3392585099925973
0.95	-20.495071452749208	-1.0705777135053867	-1.1428211768990926
0.92	-57.97410172862667	-3.148245170889264	-1.139723884988732
0.82	-55.64877159936921	-0.8774327243073828	-1.3323865335623712
0.65	-44.30178037384901	-1.6833896752300728	-1.2757629762608094
0.6	-53.399192633391145	-4.618448559205879	-1.204528024695279
0.9	-49.443422212404165	-9.606241108310645	-1.030926672534901
1.2	-16.452283305832896	-8.117169706322406	-1.1798209375725186
0.55	-47.64903439785701	-7.2465831708959545	-1.104912724404503
1.16	-55.134840023965786	-3.3876923797108924	-1.091543631387685
0.8	-36.53792376981787	-4.9414225518793025	-1.1489130406161179
0.85	-50.45527163098161	-1.4849590364516443	-1.1889285888790924
1.23	-40.295130395361994	-1.1760163048202474	-1.0587796714139737
0.87	-19.679676093419193	-1.141607104931397	-1.251309775141738
0.91	-10.15337351208804	-4.610961642047654	-1.305508899543995
0.63	-48.180084508491	-6.217884183822337	-1.1176832805669967
0.68	-58.33518386843351	-3.9414156524893116	-1.310241986049469
1.04	-15.408810122480212	-5.63166086170526	-1.0315601382479087
0.92	-46.64716902163273	-0.9588192291133375	-1.07103045683932
0.95	-33.412641911957515	-0.7358350206899223	-1.1360693684452334
0.91	-52.070986721104795	-2.0326944894280907	-1.27232277526774
0.98	-19.91023404828626	-6.039388059249056	-1.303541590835812
0.79	-53.666484744693165	-4.967797776441589	-1.149548193446863
1.07	-57.17887623254613	-1.8625325332515605	-1.0199413786590883
1.05	-20.60144384683024	-6.499822452858234	-1.0404482589227195
0.76	-16.615897992035684	-3.2733650441179836	-1.0326419672013674
0.15	-11.524534751874917	-8.558268712661684	-1.2753296937539138
0.78	-45.35783141995921	-6.140434433655997	-1.1169277275150196
1.1	-52.48490170668606	-2.6261011164361188	-1.2477889803232753
0.86	-38.536113851251656	-1.340084106427895	-1.0888822547686967
0.9	-39.47088122857245	-2.7704793101251246	-1.0443411684716062
0.91	-21.646790808837515	-4.744751534216585	-1.1396189604732738
1.09	-23.848753827925226	-2.720716719228429	-1.15727327487491
1.23	-48.64906533937299	-3.3870101090181786	-1.1628789514433848
0.97	-57.98798180063015	-5.427431614806763	-1.1919071803858643
1.04	-47.70632890116251	-2.8472121800553576	-1.0421797138410434
1.13	-58.17270325968446	-5.205107719511707	-1.2625610441047719
0.94	-41.390517792980106	-3.5561467439384025	-1.2370564124765813
0.81	-42.604878607183565	-7.460124666710232	-1.0220168629067354
0.99	-46.73464947477649	-4.6646766331885745	-1.1612062770795666
0.95	-25.580081882997288	-3.513333469840882	-1.3296996100973202
0.92	-32.52605168926027	-4.768759777114294	-1.0547560381192602
0.33	-51.01849591118534	-6.37236691802833	-1.326861823793257
1.03	-32.20470016610875	-3.1938905788285554	-1.1096008047804862
1.34	-45.96610654585859	-3.8925156677835187	-1.1808251223580841
0.77	-51.580627157870126	-1.9072943301284209	-1.337817913177653
1.08	-47.94250736144096	-2.0485735043495295	-1.1137081604432904
1.06	-53.78230589500971	-4.484190440064895	-1.2174710908546702
0.71	-40.641990312976176	-4.456381923350174	-1.2915412523279808
0.77	-40.07386389496643	-0.9927770350978097	-1.1396589517141855
1.1	-49.786267101190475	-4.959578191824823	-1.2862480007856318
0.32	-54.287821267028576	-1.4911237320174953	-1.1051196855431502
1.08	-21.138342503014968	-5.471643254174673	-1.0512462834144192
0.81	-16.919968092398392	-2.063087006391855	-1.0145188223149437
0.68	-48.792315865175524	-1.393767193682217	-1.2414742938749592
0.9	-29.652025556110342	-5.455664786545508	-1.3023866745575843
1.05	-57.407731598646194	-3.647817662407582	-1.2284101893997765
0.85	-21.343125653141556	-1.9603341494787512	-1.1786780074963064
0.57	-25.25657153147108	-4.453304242745127	-1.1360119635138255
0.8	-28.49736282190348	-1.6518965383211106	-1.2024880540409326
1.02	-19.02702927828124	-5.046203400772269	-1.089862748965053
0.77	-51.41367081708921	-0.8474810550900946	-1.297168429655461
0.96	-33.82695703157171	-1.2426977547678855	-1.2588447666593023
1.06	-11.889718205712738	-6.881810012115649	-1.1607044288616948
0.67	-21.628340766621232	-2.432972221935733	-1.2266198720408323
0.97	-15.702402864072875	-2.146717035914496	-1.08341442568546
0.88	-24.603376537480944	-3.1517515296257255	-1.2733366635321064
0.85	-47.860961918545016	-6.616159111692636	-1.2998132510467668
1.01	-54.395856834317705	-3.8791004981337793	-1.1137402170418642
1.15	-25.431192374381514	-2.1119519907917654	-1.079516213434622
0.74	-22.30041469462066	-1.4665431983462542	-1.0638498971713723
0.97	-18.986705706772028	-1.633523391589284	-1.0273417553297457
0.77	-42.72189893658855	-7.554012140962496	-1.1968156647883095
1.17	-20.535958756888398	-2.0496945609521973	-1.1855201896870105
0.85	-14.984706636123237	-4.905306052032541	-1.0296146871461664
0.73	-35.612128092737294	-3.4678997568628387	-1.0213756443070137
0.75	-23.88111360552388	-5.098481803351803	-1.262139826242216
1.1	-26.409361712696306	-3.6523356778620015	-1.1076713155271343
0.7	-19.70518557895997	-5.745030849377645	-1.1330241445985987
0.98	-10.08123553204656	-3.977386847639721	-1.0453093953068242
1.14	-33.780564940175296	-2.9088695277532377	-1.3300486679559607
0.8	-29.60201435230426	-6.392956961910399	-1.080438989543851
0.95	-30.28180611398006	-4.429943036529416	-1.0558695318375042
0.14	-46.20675003977302	-3.06604808796728	-1.2372375988385098
0.73	-55.910801858990965	-4.493457701133967	-1.2316742421874762
0.53	-12.597660083080816	-3.7740527975578124	-1.3411590298451526
0.4	-59.81987930363997	-2.6184258680605708	-1.047159746844212
1.05	-25.223380272252523	-2.26543855343796	-1.0832065545447493
1.11	-30.91614830727154	-7.286439844523243	-1.152015775811186
0.86	-35.874397462843575	-3.8663565442693093	-1.0578664750177007
1.19	-25.538610293949745	-5.055595945773089	-1.3310641455018446
1.03	-37.77671502377526	-1.6736670057342453	-1.0227200573698554
1.08	-57.883094266056794	-3.9319466563195267	-1.276102919291791
0.99	-21.217207195830454	-3.78061192521666	-1.2591455428153486
0.96	-18.80196615446694	-2.3167604935302646	-1.1397297647954705
1.01	-35.66378163126856	-1.3289434029820317	-1.0908891237625815
0.93	-29.54176247125865	-3.4247379720664943	-1.2133467341218442
0.95	-34.65900985299936	-2.415430365093507	-1.2855040113453853
1.23	-59.955353966195304	-2.581289740451227	-1.1775089813380972
0.84	-37.997486227861145	-1.998580700041702	-1.0559280106605968
0.88	-47.380346897171265	-6.274394023124442	-1.2653157428709914
1.13	-37.471137859747934	-10.295965296397364	-1.3006927739801948
0.93	-48.70036339697955	-11.583341984694064	-1.1068351016752485
0.88	-12.495187622331674	-2.3467613079138445	-1.1595432599990656
1.03	-30.377490298240758	-6.244948636869198	-1.1307184759697935
1.12	-46.593121278230164	-4.176614804346064	-1.3255435845998076
0.94	-43.0723878977995	-5.008833632335142	-1.2146136168721393
0.8	-31.03737998520331	-3.763535327036087	-1.1020311325650283
0.81	-16.51708604101211	-5.774447441417566	-1.2116401537978947
1.03	-23.877293529953654	-3.2297866603634082	-1.087777634745726
0.94	-33.359286213836256	-2.6397310513664882	-1.223464760526484
0.7	-46.612646168360364	-6.350583136026868	-1.267194998277271
1.25	-33.415227586794764	-4.700417196543259	-1.3497948324163764
0.7	-56.45981086013481	-0.7847541427137488	-1.0719816801927566
0.54	-51.66697576009862	-0.5551002951053955	-1.2532194128479808
0.84	-32.0916894688813	-6.748837879593658	-1.0385413765440197
0.89	-35.77370326443673	-7.24690820923324	-1.0489684428473234
0.93	-50.0936137870561	-2.6349495006521186	-1.054645376632565
1.1	-37.441934611789264	-3.4644186679182765	-1.1908500042350518
1.0	-46.304417084764836	-5.936038495838381	-1.307124944582612
1.01	-29.514615003637008	-6.878967106658088	-1.0995774143125085
0.64	-40.35650044779741	-4.504576974663431	-1.1314474081611574
1.21	-12.585946348278977	-10.372938420598569	-1.3254638390777163
0.83	-57.13383589194136	-4.214745861906184	-1.2576047773301287
0.52	-55.846822595678404	-2.7837806444247173	-1.088507975536581
1.24	-22.931812321449588	-3.0281363971926742	-1.1042644848759886
1.11	-58.99471949496695	-3.8772078900554288	-1.2700251468875356
1.22	-20.416522303502056	-3.6340385320235447	-1.0179819659764855
0.63	-57.64140055511957	-1.887568759284577	-1.0616644240609099
1.13	-15.506295297786018	-1.832956771238453	-1.2976440891851848
1.0	-32.94592805893887	-0.8691509452869095	-1.2735026853323905
1.08	-16.06208097252709	-4.7804185032225615	-1.2683672918877995
1.02	-17.29281890013172	-6.051485587847597	-1.1161912336078739
0.7	-17.219440467479167	-4.837784561087978	-1.0735628105309094
1.08	-21.170436084841114	-7.702241256055796	-1.1490255452438625
0.78	-14.782174749671237	-3.144638925878314	-1.0426765116937573
1.02	-12.902301307022597	-4.547245681700309	-1.0783725375840438
1.04	-18.847675071191418	-2.715768957862032	-1.1718199282331743
0.72	-28.422253696108893	-5.672336702023528	-1.0296093914346802
1.14	-55.818243021591655	-2.743130707960938	-1.233615436707304
1.22	-18.962917060014554	-1.9988485117574348	-1.2281481792754767
0.87	-24.457234172249002	-3.198653861085487	-1.1490147980951102
1.22	-17.531458619701553	-1.9962993733004626	-1.341284299528707
0.83	-27.439209852788373	-2.45085959534125	-1.1009736293240342
0.46	-11.065321561700145	-1.9547613632770748	-1.2405313786918648
0.91	-48.4795431812831	-2.924540879854147	-1.1339075296478724
0.97	-21.800664076091245	-3.157999538999528	-1.2464553043326003
1.01	-56.5082714138678	-4.503507604602072	-1.2110299259005712
1.05	-29.18122811465614	-7.709548245212744	-1.078297713544413
0.58	-30.3350850130174	-3.1969889327329124	-1.1270758132597527
0.48	-11.512642158115241	-2.693666684447323	-1.1181904884763103
1.1	-36.59904817303382	-3.6566332894912055	-1.3063687842378342
0.73	-42.38202846133552	-3.2891309143850815	-1.033277809014973
0.82	-55.546216770496954	-5.371877298189595	-1.2185275092488668
0.91	-45.455464122022775	-3.5545716989108724	-1.3328229473209017
1.0	-34.66076094345037	-2.1824163772968017	-1.0577519645175049
0.87	-35.1540603762258	-3.984508400292513	-1.1312412983472413
0.92	-50.76983672125651	-2.2450685563343127	-1.0664718358204048
0.82	-48.07820860307067	-3.86696949263729	-1.0855805625968016
0.82	-20.60099099794609	-1.208766161445382	-1.1784216328876285
1.02	-25.82488041100597	-2.3928577384881864	-1.0368690140998533
0.84	-44.741458324790116	-2.087873801427681	-1.1394884913793972
1.06	-27.027224327245605	-3.3398878897732196	-1.1447645700748716
0.9	-28.437641111562353	-6.598743720104892	-1.0607383430143285
1.2	-15.227723561517506	-4.049716727804619	-1.268372771047269
0.86	-34.22048510927796	-5.50318896989145	-1.3362109713543036
0.64	-18.36391349329113	-3.1510863398638653	-1.1297784635421733
1.12	-49.63340030704075	-1.4411792196467341	-1.2513460534886878
1.2	-11.814236764482263	-2.062938997691663	-1.0612772409646403
0.77	-47.335197566677216	-2.7218978352189893	-1.2983898073086981
1.13	-38.79425099430405	-5.273217019759026	-1.3002040081698452
1.01	-32.47117423518511	-4.058641192107766	-1.254301409873311
0.95	-23.829685860400243	-3.851394190724048	-1.0561045025641704
0.86	-54.32354905248538	-4.518322726951749	-1.2820743339663487
0.58	-16.38293188359959	-3.486569748156982	-1.1028549391956466
0.94	-56.203300922352135	-1.9831003770531912	-1.208072483269134
1.04	-28.868941984379457	-2.119301480221203	-1.3371986088345567
1.02	-26.250511614675034	-1.5909758057228789	-1.130530812387592
1.0	-53.79822175059523	-5.195026530780483	-1.3029618168613641
0.86	-59.55521653317059	-2.8926281083659817	-1.015904281356846
1.21	-53.53420595103313	-4.233270526831861	-1.331703742106198
0.67	-19.338333049367048	-5.074651371360294	-1.1066882792408945
1.34	-49.9317552741309	-4.444360724281678	-1.0107838777350466
0.87	-16.43560917341106	-3.8187549664663676	-1.1538563721311905
1.09	-26.51447256682721	-3.9412545689280822	-1.1991622494567256
1.01	-24.102769798630774	-2.5883718242014933	-1.0118581907451254
1.01	-29.53777916975583	-5.094737157472752	-1.3377282078687769
0.98	-22.845476048955014	-1.133608233150844	-1.3073370483188629
0.38	-18.81919469990647	-4.112930713049383	-1.098999395515744
1.11	-40.31397331285379	-5.940574977397742	-1.3152654584740944
1.19	-19.82273087725998	-4.654598057820529	-1.1000912222864194
0.62	-44.73095880477432	-6.473288314769313	-1.2374043191988053
1.07	-33.08367381311565	-7.351572797235514	-1.1560703700504773
1.12	-52.88331867960409	-2.285576087185854	-1.1199563214925143
0.9	-28.200738306453175	-3.235618706531424	-1.305672975748246
0.88	-12.53019933557036	-1.3169800289897193	-1.2455045347926526
1.01	-22.74969342848487	-7.20548042896181	-1.2413634351121114
1.01	-45.185234331432454	-8.850843522792177	-1.1097881111760899
0.97	-53.60666920668707	-2.6378233789777186	-1.0842383107719846
1.12	-16.92336122046683	-3.1318210605003456	-1.213956810152134
0.96	-33.455111178332345	-1.1423328543527673	-1.0637949718844322
1.11	-15.19832620930407	-3.2439674795374334	-1.012909706314793
0.42	-30.494645533377497	-4.632164314304523	-1.038449678475772
0.59	-13.544219375935437	-3.2438538129919063	-1.1230688500288513
0.85	-50.09455750407158	-1.6833340343001686	-1.3409035961645974
0.82	-50.70547959716813	-7.598077431803865	-1.1463512210803508
0.99	-43.273973890490716	-2.958328768275161	-1.2513753031594403
1.22	-23.803740812618127	-3.8224431046853224	-1.2038622978503768
1.37	-16.248076744396652	-3.6208611852292885	-1.0152361093690587
1.03	-21.780305983260995	-2.196293067630332	-1.196100426776572
1.0	-11.663589558832811	-1.4925624534433641	-1.3479347617518562
1.04	-42.28911491990936	-4.145897458864304	-1.0181903024566379
1.14	-14.508044066751799	-4.7998288520846994	-1.1244605472133127
0.11	-38.10218548836313	-4.168108515168012	-1.0247741095061058
0.82	-49.67773797154935	-2.80379744144866	-1.0417768716168045
0.79	-42.25519727930327	-2.7508460350988226	-1.2893838015436054
0.98	-52.59899162743261	-4.069165661318627	-1.2470308134225627
1.3	-58.19892868838073	-4.610867495162534	-1.0302521155009998
0.85	-48.09484861164031	-3.532102199317024	-1.1387864845727476
0.99	-36.60763512130454	-4.701391269512339	-1.0813385703079648
0.97	-34.864554866890025	-8.935233117428156	-1.1797555946224114
1.11	-40.337594295291716	-2.9465747851693536	-1.346511179800107
0.33	-50.89958181012713	-3.1875530927498703	-1.3105730253709027
1.27	-28.77343942298072	-1.0087078466687798	-1.015740744371799
0.94	-19.768287245979003	-3.959205444242383	-1.1293293104236481
1.08	-15.085584625046785	-4.444583266686313	-1.3206140849526002
0.43	-40.52571030964514	-5.763681901454429	-1.090078474354554
0.8	-13.168054420479294	-5.740887022955335	-1.2290680867079926
0.96	-26.143503000725378	-4.525761991151128	-1.2493483883506662
0.48	-48.45536519692029	-4.04339408020153	-1.2392162962658013
0.92	-13.398061501215981	-0.5990501276897167	-1.0980558927571453
0.56	-18.312436593919237	-3.2371876309038914	-1.2070713190074183
0.95	-39.543391530268636	-2.432667291049492	-1.2970202447360817
1.0	-16.56686059312393	-4.382258596705816	-1.2595608232555848
0.95	-34.335428445449224	-2.007025057998807	-1.1292989876595054
1.04	-41.73090397189851	-2.7810641637826263	-1.3323315051123312
1.03	-14.621672864400239	-3.0335269956393844	-1.308348139419306
0.7	-50.49290132828266	-4.239823349924883	-1.1686464486977957
0.76	-21.163828023445234	-2.4442974433031783	-1.1310899844609539
0.86	-54.56369547700732	-3.7630656794957473	-1.2144766092607568
1.1	-13.462746707018821	-1.2024006819667055	-1.0758327460202806
0.62	-47.9492071168629	-4.205480009645212	-1.207498206520355
1.28	-35.15236295572189	-3.5386418794724066	-1.0771000836149676
0.94	-41.279606063650135	-3.849152094022624	-1.0729341310003175
0.62	-29.881158908219454	-1.3279301279002012	-1.0494011356475692
0.79	-45.399472753055875	-3.2987563831359	-1.0202359844453597
0.91	-38.32296092841679	-4.603208904104665	-1.3209104277144423
1.37	-25.984239006908005	-4.6897759276457975	-1.0699861906878272
1.14	-12.06207508193863	-1.9200104549561126	-1.1511128975983984
1.24	-38.879621223271286	-1.9053042861421838	-1.1105050582848162
1.39	-59.502578445033	-5.856227038738176	-1.3312634564769055
1.0	-55.840405731673236	-1.5994434645674676	-1.0701641359711744
1.21	-26.69631353172334	-5.168506078736049	-1.040966640683933
0.96	-56.596451787674624	-3.7114749004889545	-1.284074442504904
0.52	-29.8345656339108	-9.04507940473964	-1.30235535583278
0.52	-13.334938171732936	-9.319690699301873	-1.0582145352542232
1.37	-40.486648146096094	-6.013781465306696	-1.0585793911177934
1.04	-22.721563320392534	-3.256540925013903	-1.26764175156226
1.24	-28.890769473036745	-7.771309970073611	-1.0453945596109042
0.33	-48.633202671961065	-6.680032317927507	-1.1332686637162694
1.18	-21.97822992685827	-2.879269310534414	-1.1743366608207286
0.52	-46.98156169787109	-6.556411686912528	-1.1301359006142073
0.7	-57.58104494622869	-5.70964803228258	-1.0305892060717208
0.95	-47.30754484100282	-3.108354849056744	-1.2152394998749594
0.91	-57.10832027939312	-3.0008593009794984	-1.039442955051158
0.26	-50.4253307883733	-1.3817697052504738	-1.0161363977059144
0.94	-23.412558911107276	-4.06193518121179	-1.0439720192166284
1.3	-40.88041106997374	-4.416778162665943	-1.0661011737844797
0.65	-24.245143548761064	-2.6377212490053625	-1.1603952422152286
0.95	-55.56966753328541	-2.563275478271521	-1.3396096055609474
1.07	-46.1537963290311	-2.8463224326173613	-1.305997996595769
0.82	-43.750104106376924	-3.8455165633618993	-1.1262135658639802
0.94	-10.42777800364115	-7.258699083840051	-1.1180505776303982
1.05	-38.1158096047419	-4.107949114764324	-1.238280049372532
0.29	-17.859959316392867	-9.68809166689407	-1.14315680876651
1.06	-13.82368674680626	-3.394359164460651	-1.3298917204542104
1.04	-11.399838624728844	-2.155147619283856	-1.2694747951623164
1.09	-47.40077795901865	-3.5439807289115444	-1.0915715720704795
1.26	-31.018615866098443	-6.701127206144816	-1.0215732647590288
0.94	-12.812600114992081	-1.41020283818999	-1.0281718878945585
1.35	-30.107095837190663	-2.817509760370281	-1.1214873954419344
